2019-11-12T02:00:00Z,6,Preliminar,2019,11,11,23,RM,Cerrillos,Cerrillos,P
2019-11-12T03:00:00Z,6,Preliminar,2019,11,12,0,RM,Cerrillos,Cerrillos,P
2019-11-12T04:00:00Z,4,Preliminar,2019,11,12,1,RM,Cerrillos,Cerrillos,P
2019-11-12T05:00:00Z,7,Preliminar,2019,11,12,2,RM,Cerrillos,Cerrillos,P
2019-11-12T06:00:00Z,6,Preliminar,2019,11,12,3,RM,Cerrillos,Cerrillos,P
2019-11-12T07:00:00Z,15,Preliminar,2019,11,12,4,RM,Cerrillos,Cerrillos,P
2019-11-12T08:00:00Z,8,Preliminar,2019,11,12,5,RM,Cerrillos,Cerrillos,P
2019-11-12T09:00:00Z,31,Preliminar,2019,11,12,6,RM,Cerrillos,Cerrillos,P
2019-11-12T10:00:00Z,27,Preliminar,2019,11,12,7,RM,Cerrillos,Cerrillos,P
2019-11-12T11:00:00Z,15,Preliminar,2019,11,12,8,RM,Cerrillos,Cerrillos,P
2019-11-12T12:00:00Z,22,Preliminar,2019,11,12,9,RM,Cerrillos,Cerrillos,P
2019-11-12T13:00:00Z,17,Preliminar,2019,11,12,10,RM,Cerrillos,Cerrillos,P
2019-11-12T14:00:00Z,11,Preliminar,2019,11,12,11,RM,Cerrillos,Cerrillos,P
2019-11-12T15:00:00Z,15,Preliminar,2019,11,12,12,RM,Cerrillos,Cerrillos,P
